Repository,ID,URL,PR_State,Total_Comments,Mentioner,Mentioner_Type,Source,Other_Bots
joshkotrous/pensar-goat-python,CWE-78,https://github.com/joshkotrous/pensar-goat-python/pull/172,Open,0,app/pensarappdev,Bot,PR Title,pensarappdev[bot]
Konafets/antlers-idea,CWE-78,https://github.com/Konafets/antlers-idea/pull/172,Closed,0,app/renovate,Bot,PR Body,renovate[bot]
lichess-org/lila,CWE-78,https://github.com/lichess-org/lila/pull/17335,Merged,1,odaysec,Human,PR Body,
joshkotrous/hatchet,CWE-78,https://github.com/joshkotrous/hatchet/pull/18,Open,0,app/pensarappstaging,Bot,PR Body,pensarappstaging[bot]
joshkotrous/hatchet,CWE-78,https://github.com/joshkotrous/hatchet/pull/18,Open,0,app/pensarappstaging,Bot,PR Title,pensarappstaging[bot]
nephio-project/porch,CWE-78,https://github.com/nephio-project/porch/pull/184,Merged,5,efiacor,Human,PR Body,
canonical/notary,CWE-78,https://github.com/canonical/notary/pull/187,Merged,0,gruyaume,Human,PR Body,
mozilla/fxa,CWE-78,https://github.com/mozilla/fxa/pull/18812,Merged,3,odaysec,Human,PR Body,
mozilla/fxa,CWE-78,https://github.com/mozilla/fxa/pull/18820,Closed,2,odaysec,Human,PR Body,
RaspAP/raspap-webgui,CWE-78,https://github.com/RaspAP/raspap-webgui/pull/1884,Merged,0,billz,Human,PR Body,
camptocamp/c2cciutils,CWE-78,https://github.com/camptocamp/c2cciutils/pull/1980,Merged,0,sbrunner,Human,PR Title,
camptocamp/c2cciutils,CWE-78,https://github.com/camptocamp/c2cciutils/pull/1981,Merged,0,c2c-bot-gis-ci-2,Bot,PR Title,
camptocamp/c2cciutils,CWE-78,https://github.com/camptocamp/c2cciutils/pull/1989,Merged,0,app/renovate,Bot,PR Body,renovate[bot]
AppSecureAI/anthropic-sdk-go,CWE-78,https://github.com/AppSecureAI/anthropic-sdk-go/pull/2,Closed,0,app/appsecai-inte-tool,Human,PR Body,
