Repository,ID,URL,PR_State,Total_Comments,Mentioner,Mentioner_Type,Source,Other_Bots
dustin04x/ctf-archives,GHSA-PXG6-PF52-XH8X,https://github.com/dustin04x/ctf-archives/pull/115,Open,0,dustin04x,Human,PR Body,
dustin04x/ctf-archives,GHSA-PXG6-PF52-XH8X,https://github.com/dustin04x/ctf-archives/pull/100,Open,0,dustin04x,Human,PR Body,
dustin04x/ctf-archives,GHSA-PXG6-PF52-XH8X,https://github.com/dustin04x/ctf-archives/pull/93,Open,0,dustin04x,Human,PR Body,
dustin04x/ctf-archives,GHSA-PXG6-PF52-XH8X,https://github.com/dustin04x/ctf-archives/pull/87,Open,0,dustin04x,Human,PR Body,
dustin04x/ctf-archives,GHSA-PXG6-PF52-XH8X,https://github.com/dustin04x/ctf-archives/pull/76,Open,0,dustin04x,Human,PR Body,
dustin04x/ctf-archives,GHSA-PXG6-PF52-XH8X,https://github.com/dustin04x/ctf-archives/pull/72,Open,0,dustin04x,Human,PR Body,
dustin04x/ctf-archives,GHSA-PXG6-PF52-XH8X,https://github.com/dustin04x/ctf-archives/pull/70,Open,0,dustin04x,Human,PR Body,
dustin04x/ctf-archives,GHSA-PXG6-PF52-XH8X,https://github.com/dustin04x/ctf-archives/pull/67,Open,0,dustin04x,Human,PR Body,
dustin04x/ctf-archives,GHSA-PXG6-PF52-XH8X,https://github.com/dustin04x/ctf-archives/pull/64,Open,0,dustin04x,Human,PR Body,
dustin04x/ctf-archives,GHSA-PXG6-PF52-XH8X,https://github.com/dustin04x/ctf-archives/pull/59,Open,0,dustin04x,Human,PR Body,
dustin04x/ctf-archives,GHSA-PXG6-PF52-XH8X,https://github.com/dustin04x/ctf-archives/pull/53,Open,0,dustin04x,Human,PR Body,
dustin04x/ctf-archives,GHSA-PXG6-PF52-XH8X,https://github.com/dustin04x/ctf-archives/pull/49,Open,0,dustin04x,Human,PR Body,
